match_id,match_date,kick_off,home_score,away_score,match_status,match_status_360,last_updated,last_updated_360,match_week,competition.competition_id,competition.country_name,competition.competition_name,season.season_id,season.season_name,home_team.home_team_id,home_team.home_team_name,home_team.home_team_gender,home_team.home_team_group,home_team.country.id,home_team.country.name,home_team.managers,away_team.away_team_id,away_team.away_team_name,away_team.away_team_gender,away_team.away_team_group,away_team.country.id,away_team.country.name,away_team.managers,metadata.data_version,metadata.shot_fidelity_version,metadata.xy_fidelity_version,competition_stage.id,competition_stage.name,stadium.id,stadium.name,stadium.country.id,stadium.country.name,referee.id,referee.name,referee.country.id,referee.country.name
70223,2011-09-21,22:00:00.000,2,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,5,11,Spain,La Liga,23,2011/2012,207,Valencia,male,,214,Spain,"[{'id': 21, 'name': 'Unai Emery Etxegoien', 'nickname': 'Unai Emery', 'dob': '1971-11-03', 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,344,Estadio de Mestalla,214,Spain,2535.0,Carlos Velasco Carballo,214.0,Spain
69333,2011-12-03,20:00:00.000,5,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,15,11,Spain,La Liga,23,2011/2012,217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",221,Levante UD,male,,214,Spain,"[{'id': 4974, 'name': 'Juan Ignacio Martínez Jiménez', 'nickname': 'Juan Ignacio Martínez', 'dob': '1964-06-23', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342,Spotify Camp Nou,214,Spain,1016.0,José Teixeira,214.0,Spain
69264,2011-09-10,18:00:00.000,2,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,3,11,Spain,La Liga,23,2011/2012,210,Real Sociedad,male,,214,Spain,"[{'id': 224, 'name': 'Philippe Jacques William Montanier', 'nickname': None, 'dob': '1964-11-15', 'country': {'id': 78, 'name': 'France'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,5043,Reale Arena,214,Spain,180.0,Antonio Miguel Mateu Lahoz,214.0,Spain
69343,2012-04-10,21:00:00.000,4,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,33,11,Spain,La Liga,23,2011/2012,217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",216,Getafe,male,,214,Spain,"[{'id': 392, 'name': 'Luis García Plaza', 'nickname': 'Luis García', 'dob': '1972-12-01', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342,Spotify Camp Nou,214,Spain,211.0,José Luis González González,214.0,Spain
69340,2012-05-02,20:00:00.000,4,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,20,11,Spain,La Liga,23,2011/2012,217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",223,Málaga,male,,214,Spain,"[{'id': 733, 'name': 'Manuel Luis Pellegrini Ripamonti', 'nickname': 'Manuel Pellegrini', 'dob': '1953-09-16', 'country': {'id': 45, 'name': 'Chile'}}]",1.1.0,2,2,1,Regular Season,342,Spotify Camp Nou,214,Spain,1004.0,Turienzo,214.0,Spain
69265,2011-10-02,20:00:00.000,0,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,7,11,Spain,La Liga,23,2011/2012,1041,Sporting Gijón,male,,214,Spain,"[{'id': 4959, 'name': 'Manuel Preciado Rebolledo', 'nickname': 'Manuel Preciado', 'dob': '1957-08-28', 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,4656,Estadio Municipal El Molinón,214,Spain,1008.0,Carlos Clos Gómez,214.0,Spain
69319,2012-05-12,22:00:00.000,2,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,38,11,Spain,La Liga,23,2011/2012,218,Real Betis,male,,214,Spain,"[{'id': 57, 'name': 'José Mel Pérez', 'nickname': 'Pepe Mel', 'dob': '1963-02-28', 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,352,Estadio Benito Villamarín,214,Spain,1009.0,Miguel Ayza,214.0,Spain
69334,2011-12-10,22:00:00.000,1,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,16,11,Spain,La Liga,23,2011/2012,220,Real Madrid,male,,214,Spain,"[{'id': 383, 'name': 'José Mario Felix dos Santos Mourinho', 'nickname': 'José Mourinho', 'dob': '1963-01-26', 'country': {'id': 183, 'name': 'Portugal'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,353,Estadio Santiago Bernabéu,214,Spain,222.0,David Fernández Borbalan,214.0,Spain
69327,2012-01-15,21:30:00.000,4,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,19,11,Spain,La Liga,23,2011/2012,217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",218,Real Betis,male,,214,Spain,"[{'id': 57, 'name': 'José Mel Pérez', 'nickname': 'Pepe Mel', 'dob': '1963-02-28', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342,Spotify Camp Nou,214,Spain,218.0,Ignacio Iglesias Villanueva,214.0,Spain
69315,2011-11-26,22:00:00.000,1,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,14,11,Spain,La Liga,23,2011/2012,216,Getafe,male,,214,Spain,"[{'id': 392, 'name': 'Luis García Plaza', 'nickname': 'Luis García', 'dob': '1972-12-01', 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,354,Coliseum Alfonso Pérez,214,Spain,1003.0,Fernando Teixeira,214.0,Spain
69336,2012-02-11,20:00:00.000,3,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,23,11,Spain,La Liga,23,2011/2012,422,Osasuna,male,,214,Spain,"[{'id': 221, 'name': 'José Luis Mendilibar Etxebarria', 'nickname': 'José Luis Mendilibar', 'dob': '1961-03-14', 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,4650,Estadio El Sadar,214,Spain,1013.0,José Paradas,214.0,Spain
69326,2012-03-17,20:00:00.000,0,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,28,11,Spain,La Liga,23,2011/2012,213,Sevilla,male,,214,Spain,"[{'id': 505, 'name': 'José Miguel González Martín del Campo', 'nickname': 'Míchel', 'dob': '1963-03-23', 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,349,Estadio Ramón Sánchez Pizjuán,214,Spain,211.0,José Luis González González,214.0,Spain
69268,2011-08-29,21:00:00.000,5,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,2,11,Spain,La Liga,23,2011/2012,217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",222,Villarreal,male,,214,Spain,"[{'id': 4201, 'name': 'Juan Carlos Garrido Fernández', 'nickname': 'Juan Garrido', 'dob': '1969-03-29', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342,Spotify Camp Nou,214,Spain,1004.0,Turienzo,214.0,Spain
69320,2012-05-05,21:00:00.000,4,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,37,11,Spain,La Liga,23,2011/2012,217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",214,Espanyol,male,,214,Spain,"[{'id': 81, 'name': 'Mauricio Roberto Pochettino Trossero', 'nickname': 'Mauricio Pochettino', 'dob': '1972-03-02', 'country': {'id': 11, 'name': 'Argentina'}}]",1.1.0,2,2,1,Regular Season,342,Spotify Camp Nou,214,Spain,1003.0,Fernando Teixeira,214.0,Spain
69312,2012-01-08,21:30:00.000,1,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,18,11,Spain,La Liga,23,2011/2012,214,Espanyol,male,,214,Spain,"[{'id': 81, 'name': 'Mauricio Roberto Pochettino Trossero', 'nickname': 'Mauricio Pochettino', 'dob': '1972-03-02', 'country': {'id': 11, 'name': 'Argentina'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,351,RCDE Stadium,214,Spain,1004.0,Turienzo,214.0,Spain
69314,2011-10-29,20:00:00.000,5,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,11,11,Spain,La Liga,23,2011/2012,217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",1043,Mallorca,male,,214,Spain,"[{'id': 497, 'name': 'Joaquín de Jesús Caparrós Camino', 'nickname': 'Joaquín Caparrós', 'dob': '1955-10-15', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342,Spotify Camp Nou,214,Spain,1015.0,Pedro Jesús Pérez Montero,214.0,Spain
69318,2011-10-25,20:00:00.000,0,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,10,11,Spain,La Liga,23,2011/2012,1049,Granada,male,,214,Spain,"[{'id': 5048, 'name': 'Fabriciano González Penelas', 'nickname': 'Fabri', 'dob': '1955-04-25', 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,4667,Estadio Nuevo Los Cármenes,214,Spain,997.0,César Muñiz,214.0,Spain
69338,2012-01-28,22:00:00.000,0,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,21,11,Spain,La Liga,23,2011/2012,222,Villarreal,male,,214,Spain,"[{'id': 5050, 'name': 'José Francisco Molina Jiménez ', 'nickname': 'José Molina', 'dob': '1970-08-08', 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,361,Estadio de la Cerámica,214,Spain,1016.0,José Teixeira,214.0,Spain
70220,2011-09-17,20:00:00.000,8,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,4,11,Spain,La Liga,23,2011/2012,217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",422,Osasuna,male,,214,Spain,"[{'id': 221, 'name': 'José Luis Mendilibar Etxebarria', 'nickname': 'José Luis Mendilibar', 'dob': '1961-03-14', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342,Spotify Camp Nou,214,Spain,997.0,César Muñiz,214.0,Spain
70224,2012-04-29,21:30:00.000,0,7,available,scheduled,2022-12-01T14:10:17.791769,2021-06-13T16:17:31.694,36,11,Spain,La Liga,23,2011/2012,360,Rayo Vallecano,male,,214,Spain,"[{'id': 1617, 'name': 'José Ramón Sandoval Huertas', 'nickname': 'José Ramón Sandoval', 'dob': '1968-05-02', 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,4640,Estadio de Vallecas,214,Spain,1012.0,Carlos Delgado,214.0,Spain
70221,2012-04-14,22:00:00.000,1,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,34,11,Spain,La Liga,23,2011/2012,221,Levante UD,male,,214,Spain,"[{'id': 4974, 'name': 'Juan Ignacio Martínez Jiménez', 'nickname': 'Juan Ignacio Martínez', 'dob': '1964-06-23', 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,350,Estadio Ciudad de Valencia,214,Spain,1016.0,José Teixeira,214.0,Spain
69323,2012-03-31,22:00:00.000,2,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,31,11,Spain,La Liga,23,2011/2012,217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",215,Athletic Club,male,,214,Spain,"[{'id': 269, 'name': 'Marcelo Alberto Bielsa Caldera', 'nickname': 'Marcelo Bielsa', 'dob': '1955-07-21', 'country': {'id': 11, 'name': 'Argentina'}}]",1.1.0,2,2,1,Regular Season,342,Spotify Camp Nou,214,Spain,180.0,Antonio Miguel Mateu Lahoz,214.0,Spain
69276,2011-02-05,22:00:00.000,3,0,available,scheduled,2022-11-30T15:34:10.047942,2021-06-13T16:17:31.694,22,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",212,Atlético Madrid,male,,214,Spain,"[{'id': 236, 'name': 'Enrique Sánchez Flores', 'nickname': 'Quique Sánchez Flores', 'dob': '1965-02-05', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342,Spotify Camp Nou,214,Spain,1004.0,Turienzo,214.0,Spain
69304,2011-04-02,22:00:00.000,0,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,30,11,Spain,La Liga,22,2010/2011,222,Villarreal,male,,214,Spain,"[{'id': 4201, 'name': 'Juan Carlos Garrido Fernández', 'nickname': 'Juan Garrido', 'dob': '1969-03-29', 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,361,Estadio de la Cerámica,214,Spain,1000.0,Rafael Ramírez Domínguez,214.0,Spain
69307,2010-12-04,20:45:00.000,0,3,available,scheduled,2022-11-30T15:32:00.298936,2021-06-13T16:17:31.694,14,11,Spain,La Liga,22,2010/2011,422,Osasuna,male,,214,Spain,"[{'id': 4961, 'name': 'José Antonio Camacho Alfaro', 'nickname': 'José Camacho', 'dob': '1955-06-08', 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,4650,Estadio El Sadar,214,Spain,1003.0,Fernando Teixeira,214.0,Spain
69271,2011-04-23,20:00:00.000,2,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,33,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",422,Osasuna,male,,214,Spain,"[{'id': 221, 'name': 'José Luis Mendilibar Etxebarria', 'nickname': 'José Luis Mendilibar', 'dob': '1961-03-14', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342,Spotify Camp Nou,214,Spain,1012.0,Carlos Delgado,214.0,Spain
69305,2011-04-09,20:00:00.000,3,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,31,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,,403,Almería,male,,214,Spain,,1.1.0,2,2,1,Regular Season,342,Spotify Camp Nou,214,Spain,1009.0,Miguel Ayza,214.0,Spain
69278,2011-01-16,21:00:00.000,4,1,available,scheduled,2022-11-30T15:33:05.021926,2021-06-13T16:17:31.694,19,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",223,Málaga,male,,214,Spain,"[{'id': 733, 'name': 'Manuel Luis Pellegrini Ripamonti', 'nickname': 'Manuel Pellegrini', 'dob': '1953-09-16', 'country': {'id': 45, 'name': 'Chile'}}]",1.1.0,2,2,1,Regular Season,342,Spotify Camp Nou,214,Spain,211.0,José Luis González González,214.0,Spain
69275,2010-12-18,20:00:00.000,1,5,available,scheduled,2021-11-11T22:57:42.361902,2021-06-13T16:17:31.694,16,11,Spain,La Liga,22,2010/2011,214,Espanyol,male,,214,Spain,"[{'id': 81, 'name': 'Mauricio Roberto Pochettino Trossero', 'nickname': 'Mauricio Pochettino', 'dob': '1972-03-02', 'country': {'id': 11, 'name': 'Argentina'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,351,RCDE Stadium,214,Spain,221.0,Alberto Undiano Mallenco,214.0,Spain
69295,2011-01-22,20:00:00.000,3,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,20,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",1217,Racing Santander,male,,214,Spain,"[{'id': 4954, 'name': 'Miguel Ángel Portugal Vicario', 'nickname': 'Miguel Ángel Portugal', 'dob': '1955-11-28', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342,Spotify Camp Nou,214,Spain,218.0,Ignacio Iglesias Villanueva,214.0,Spain
69270,2010-11-07,19:00:00.000,1,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,10,11,Spain,La Liga,22,2010/2011,216,Getafe,male,,214,Spain,"[{'id': 505, 'name': 'José Miguel González Martín del Campo', 'nickname': 'Míchel', 'dob': '1963-03-23', 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,354,Coliseum Alfonso Pérez,214,Spain,1009.0,Miguel Ayza,214.0,Spain
69303,2011-03-19,20:00:00.000,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,29,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",216,Getafe,male,,214,Spain,"[{'id': 505, 'name': 'José Miguel González Martín del Campo', 'nickname': 'Míchel', 'dob': '1963-03-23', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342,Spotify Camp Nou,214,Spain,997.0,César Muñiz,214.0,Spain
69245,2011-04-16,22:00:00.000,1,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,32,11,Spain,La Liga,22,2010/2011,220,Real Madrid,male,,214,Spain,"[{'id': 383, 'name': 'José Mario Felix dos Santos Mourinho', 'nickname': 'José Mourinho', 'dob': '1963-01-26', 'country': {'id': 183, 'name': 'Portugal'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,353,Estadio Santiago Bernabéu,214,Spain,997.0,César Muñiz,214.0,Spain
69287,2010-09-11,18:00:00.000,0,2,available,scheduled,2022-11-30T15:29:05.326379,2021-06-13T16:17:31.694,2,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",1218,Hércules,male,,214,Spain,"[{'id': 4973, 'name': 'Esteban Vigo Benítez', 'nickname': 'Esteban Vigo', 'dob': '1955-01-17', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342,Spotify Camp Nou,214,Spain,2535.0,Carlos Velasco Carballo,214.0,Spain
69296,2011-01-29,20:00:00.000,0,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,21,11,Spain,La Liga,22,2010/2011,1218,Hércules,male,,214,Spain,"[{'id': 4973, 'name': 'Esteban Vigo Benítez', 'nickname': 'Esteban Vigo', 'dob': '1955-01-17', 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,4660,Estadio José Rico Pérez,214,Spain,222.0,David Fernández Borbalan,214.0,Spain
69260,2010-10-16,20:00:00.000,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,7,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",207,Valencia,male,,214,Spain,"[{'id': 21, 'name': 'Unai Emery Etxegoien', 'nickname': 'Unai Emery', 'dob': '1971-11-03', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342,Spotify Camp Nou,214,Spain,1003.0,Fernando Teixeira,214.0,Spain
69269,2010-09-19,19:00:00.000,1,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,3,11,Spain,La Liga,22,2010/2011,212,Atlético Madrid,male,,214,Spain,"[{'id': 236, 'name': 'Enrique Sánchez Flores', 'nickname': 'Quique Sánchez Flores', 'dob': '1965-02-05', 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,625,Estadio Vicente Calderón,214,Spain,222.0,David Fernández Borbalan,214.0,Spain
69246,2011-04-30,20:00:00.000,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,34,11,Spain,La Liga,22,2010/2011,210,Real Sociedad,male,,214,Spain,"[{'id': 5043, 'name': 'Martín Lasarte Arrospide', 'nickname': None, 'dob': '1961-03-20', 'country': {'id': 242, 'name': 'Uruguay'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,5043,Reale Arena,214,Spain,1003.0,Fernando Teixeira,214.0,Spain
69302,2010-12-12,21:00:00.000,5,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,15,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",210,Real Sociedad,male,,214,Spain,"[{'id': 5043, 'name': 'Martín Lasarte Arrospide', 'nickname': None, 'dob': '1961-03-20', 'country': {'id': 242, 'name': 'Uruguay'}}]",1.1.0,2,2,1,Regular Season,342,Spotify Camp Nou,214,Spain,222.0,David Fernández Borbalan,214.0,Spain
69282,2011-02-20,21:00:00.000,2,1,available,scheduled,2022-11-30T15:36:10.380295,2021-06-13T16:17:31.694,24,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",215,Athletic Club,male,,214,Spain,"[{'id': 497, 'name': 'Joaquín de Jesús Caparrós Camino', 'nickname': 'Joaquín Caparrós', 'dob': '1955-10-15', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342,Spotify Camp Nou,214,Spain,1000.0,Rafael Ramírez Domínguez,214.0,Spain
