ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,1.112441,,,,,,,,,,,,,49b6f264-3612-4f4e-bf4b-2c1c9c8ad32b,133,,"[93.8, 31.1]",265963,2,,,,0.2914568,,Right Foot,,,,"[105.8, 34.7]",,Ground Pass,,12.528368,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,Recovery,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,6,Barcelona,217,"['19b63506-6255-4bc0-a6d4-e741ca1fc519', '5b597b17-e93a-4c3f-9298-d83f542c9297', '7a4ee699-7e02-4b32-a7f1-c2bd729a4cb4']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:02:08.241,Pass,True,2014/2015
,,,,,,,,,,,,,,,1.659557,,,,,,,,,,,,,0f610dd5-e255-4f44-aabb-d0e405a03d3c,136,,"[14.3, 48.3]",265963,2,,,,-0.5623672,,Left Foot,,,,"[38.1, 33.3]",,Low Pass,,28.132544,,,Fredy Hinestroza Arias,27179.0,,,,,Recovery,1,Regular Play,Álvaro Arroyo Martínez,24506.0,Right Back,7,Getafe,216,['1f7c18ed-a38c-4add-b07b-3b601bb93c80'],10,,,,,,,,,,,,,,,,,Getafe,216,00:02:10.313,Pass,,2014/2015
,,,,,,,,,,,,,,,1.478446,,,,,,,,,,,,,b77bfed3-e4aa-49da-9eb2-99d9dbec338f,139,,"[31.1, 51.7]",265963,2,,,,1.9974238,,Left Foot,,,,"[24.1, 67.1]",,Ground Pass,,16.916264,,,Álvaro Arroyo Martínez,24506.0,,,,,,1,Regular Play,Fredy Hinestroza Arias,27179.0,Center Attacking Midfield,7,Getafe,216,['ff40dea9-172d-4d54-9452-aad6fba18bf2'],14,,,,,,,,,,,,,,,,,Getafe,216,00:02:14.361,Pass,,2014/2015
,,,,,,,,,,,,,,,1.414,,,,,,,,,,,,,5d0046ba-d9c1-4f9c-9555-71f353c92355,142,,"[29.0, 70.9]",265963,2,,,,-0.04015697,,Right Foot,,,,"[51.4, 70.0]",,Low Pass,,22.418074,Incomplete,,Papa Babacar Diawara,27112.0,,,,,,1,Regular Play,Álvaro Arroyo Martínez,24506.0,Right Back,7,Getafe,216,"['78b815c3-ca38-44e7-af25-952927095814', 'eff36df7-2dfc-427e-ae4a-31075f4686c3']",17,,,,,,,,,,,,,,,,,Getafe,216,00:02:17.402,Pass,,2014/2015
,,,,,,,,,,,,,,,1.244523,,,,,,,,,,,,,78b815c3-ca38-44e7-af25-952927095814,144,,"[68.7, 10.1]",265963,2,,,,-0.12591262,,Left Foot,,,,"[76.6, 9.1]",,Low Pass,,7.9630394,Incomplete,,Adriano Correia Claro,22102.0,,,,,Recovery,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,7,Getafe,216,"['0d4adb5c-a4df-4585-ba03-ff6acc0e8929', '14329959-37a1-4376-9734-66c1abc06c31', '5d0046ba-d9c1-4f9c-9555-71f353c92355']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:02:18.816,Pass,,2014/2015
,,,,,,,,,,,,,,,2.5939,,,,,,,,,,,,,0919147f-00f5-460d-94a2-ed98ca490132,147,,"[64.4, 13.5]",265963,2,,,,2.567536,,Right Foot,,,,"[47.7, 24.3]",,Ground Pass,,19.887936,,,Marc Bartra Aregall,7068.0,,,,,Recovery,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,8,Barcelona,217,['8fcbed8b-c615-4e9a-a038-e1bc5e54125c'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:02:21.906,Pass,,2014/2015
,,,,,,,,,,,,,,,1.863,,,,,,,,,,,,,2b08c6b9-429c-4193-a898-e7dcb241c439,150,,"[43.9, 27.3]",265963,2,,,,1.2793396,,Right Foot,,,,"[52.0, 54.3]",,Ground Pass,,28.188828,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,8,Barcelona,217,['2d6c5c44-4455-4249-84f7-7e21c52b29ab'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:02:25.796,Pass,,2014/2015
,,,,,,,,,,,,,,,1.4068,,,,,,,,,,,,,dc7f7425-022f-4724-8909-86fca0fd5061,153,,"[52.0, 54.3]",265963,2,,,,-1.2838576,,Right Foot,,,,"[57.4, 36.0]",,Ground Pass,,19.080095,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,['0519320c-6421-429f-b4b3-c6032f7b2c90'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:02:28.218,Pass,,2014/2015
,,,,,,,,,,,,,,,2.1443,,,,,,,,,,,,,80de5188-062a-4abd-a502-b833828ebc72,157,,"[65.8, 34.0]",265963,2,,,,-1.2169988,,Right Foot,,,,"[76.4, 5.3]",,Ground Pass,,30.594934,,,Adriano Correia Claro,22102.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,8,Barcelona,217,"['37f08a87-ca08-40a7-b6d7-d93b4e25bf1d', '5ca7dbe7-799a-441f-95da-7dd58ea3778d']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:02:33.487,Pass,True,2014/2015
,,,,,,,,,,,,,,,1.2023,,,,,,,,,,,,,c7476f59-5f4e-4e41-90d8-84f08b2b06a8,160,,"[79.6, 19.3]",265963,2,,,,-1.078585,,Right Foot,,,,"[87.0, 5.5]",,Ground Pass,,15.658863,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,8,Barcelona,217,['7b90f3f3-e0ec-411e-90cb-6ace0d412df0'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.929,Pass,,2014/2015
,,,,,,,,,,,,,,,0.309009,,,,,,,,,,,,,ab48a94d-2d0e-43f1-afa9-b98caf0f4ac6,163,,"[93.8, 16.1]",265963,2,,,,1.617637,,Left Foot,,,,"[93.5, 22.5]",,Low Pass,,6.4070272,Incomplete,,Adriano Correia Claro,22102.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,8,Barcelona,217,"['c2727d48-9a06-49ee-8e78-dd2d04fe2726', 'f70bdf12-ea16-40ca-ab01-32c5e8530b58']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:02:43.061,Pass,,2014/2015
,,,,,,,,,,,,,,,2.0538,,,,,,,,,,,,,f03d608c-52b9-4716-982d-18b65e248bd8,168,,"[84.3, 19.8]",265963,2,,,,2.0558693,,Right Foot,,,,"[69.7, 47.5]",,Ground Pass,,31.312138,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,8,Barcelona,217,['d2317b52-71b1-43fd-86bf-821b7b2aeb3e'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:02:45.950,Pass,,2014/2015
,,,,,,,,,,,,,,,1.6798,,,,,,,,,,,,,8f34efa4-4fc7-4939-b3f3-17e5fc8e5a78,171,,"[71.3, 51.1]",265963,2,,,,0.45592576,,Right Foot,,,,"[92.1, 61.3]",,Ground Pass,,23.166355,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,8,Barcelona,217,['053dcd02-3164-4aba-8b48-c7ba6d14b1ee'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:02:49.230,Pass,,2014/2015
,,,,,,,,,,,,,,,1.317017,,,,,,,,,,,,,d708d690-a139-4f8d-aa4b-6ab7dbd1c016,179,,"[84.6, 62.9]",265963,2,,,,-1.4029005,,Left Foot,,,,"[86.6, 51.1]",,Low Pass,,11.968291,,,Rafael Alcântara do Nascimento,6998.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,8,Barcelona,217,"['976f54c7-6ba1-4d72-83ae-740223363f60', 'de8b5bab-b4d7-4510-9250-663931ace52c']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.088,Pass,True,2014/2015
,,,,,,,,,,,,,,,0.9631,,,,,,,,,,,,,4e64f089-6524-4b20-a5e6-1e8e46d16321,183,,"[86.1, 53.0]",265963,2,,,,-2.3561945,,Left Foot,,,,"[82.0, 48.9]",,Ground Pass,,5.7982755,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,8,Barcelona,217,"['6826cacd-5806-4d27-86bb-15e2bdcd1f8b', '9cd0b524-14ff-4ddd-b2a6-d2c2d635c0f2']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:02:55.027,Pass,True,2014/2015
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,6d74b358-4cb7-4fea-b19c-21cceb3ed78f,186,,"[74.3, 44.1]",265963,2,,,,-1.3881847,,Left Foot,,,,"[79.6, 15.4]",,Ground Pass,,29.18527,,,Adriano Correia Claro,22102.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,8,Barcelona,217,['1caf6de3-141b-41a6-9236-753f322741fa'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:02:58.643,Pass,,2014/2015
,,,,,,,,,,,,,,,2.6228,,,,,,,,,,,,,8beed939-fa97-4ff2-828e-7abb6f1e3523,194,,"[97.6, 22.7]",265963,3,,,,-0.997965,,Right Foot,,,,"[108.5, 5.8]",,Ground Pass,,20.110197,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,8,Barcelona,217,"['2d209a6c-02ce-475b-894e-ed7cffe8c11c', 'a023f4c5-40bc-44ed-b9e3-315e12670f1d']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:03:03.546,Pass,True,2014/2015
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,ba4d1ca0-e3ad-42c7-a88e-b18673bdcc72,198,,"[106.8, 4.3]",265963,3,,,,2.0982296,,Right Foot,,,,"[95.5, 23.7]",,Ground Pass,,22.451057,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,8,Barcelona,217,"['4c2d254e-eae7-4a04-a51d-0f8bc2855c23', 'e71efb04-b639-4d50-b703-cf0534064296']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:03:07.192,Pass,True,2014/2015
,,,,,,,,,,,,,,,1.856836,,,,,,,,,,,,,4ac44ff3-bb76-4d1f-84a4-b43876fde70d,202,,"[97.2, 26.0]",265963,3,,,,1.0935441,04eab110-5eed-41df-9180-b1ff9f5b86ba,Right Foot,,,,"[112.3, 55.2]",,High Pass,,32.87324,,,Daniel Alves da Silva,4324.0,True,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,8,Barcelona,217,"['335346d2-cf34-4095-b733-3030fd317c81', 'ec8b7aff-5afb-42a0-8ccf-d887cde397d6']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:03:09.739,Pass,True,2014/2015
,,,,,,,,,,,,,,,1.4193,,,,,,,,,,,,,ac31ef5c-113e-4f92-ae94-9ed8006dc48e,210,,"[13.8, 46.1]",265963,3,,,,0.3754885,,Right Foot,,,,"[86.1, 74.6]",,High Pass,,77.71448,,,Papa Babacar Diawara,27112.0,,,,,,1,From Keeper,Vicente Guaita Panadero,6625.0,Goalkeeper,10,Getafe,216,['e58e45e1-68cd-42be-9447-ce75ee9c7569'],38,,,,,,,,,,,,,,,,,Getafe,216,00:03:38.502,Pass,,2014/2015
,,,,,,,,,,,,,,,0.839568,,,,,,,,,,,,,3bd1b0c8-de0c-4458-a62e-bb89e1a4bd75,213,,"[86.7, 74.6]",265963,3,,,,-2.1919725,,Right Foot,,,,"[79.4, 64.4]",,Ground Pass,,12.543125,,,Juan Antonio Rodríguez Villamuela,25881.0,,,,,,1,Regular Play,Papa Babacar Diawara,27112.0,Center Forward,11,Getafe,216,['267a9c0f-140f-4198-8b8f-e5ea7d31a796'],40,,,,,,,,,,,,,,,,,Getafe,216,00:03:40.264,Pass,,2014/2015
,,,,,,,,,,,,,,,1.4623,,,,,,,,,,,,,6a4ca995-4b6f-42d1-bb72-021acb37bee0,216,,"[79.4, 64.4]",265963,3,,,,-0.3597757,,Right Foot,,,,"[90.3, 60.3]",,Ground Pass,,11.6456,Incomplete,,Pedro León Sánchez Gil,6907.0,,,,,,1,Regular Play,Juan Antonio Rodríguez Villamuela,25881.0,Left Defensive Midfield,12,Getafe,216,"['0a64b98f-0224-4713-844e-a2c06b19d2ea', 'b6bcf871-0fce-4141-9ea8-f8423b4d2348']",41,,,,,,,,,,,,,,,,,Getafe,216,00:03:41.184,Pass,,2014/2015
,,,,,,,,,,,,,,,1.646016,,,,,,,,,,,,,1d54a24c-c7af-400e-b956-1d504d770f86,222,,"[63.5, 50.0]",265963,3,,,,-1.3540189,,Left Foot,,,,"[70.9, 16.4]",,Low Pass,,34.40523,,,Roberto Lago Soto,27054.0,,,,,,1,Regular Play,Mehdi Lacen,6745.0,Right Defensive Midfield,12,Getafe,216,['b08527f4-9f20-4d23-adff-24e4ed1872ed'],46,,,,,,,,,,,,,,,,,Getafe,216,00:03:46.656,Pass,,2014/2015
,,,,,,,,,,,,,,,1.129181,,,,,,,,,,,,,4843ca0a-2c94-45cd-9499-a2860fdc9f46,225,,"[79.4, 7.3]",265963,3,,,,-0.3169429,,Left Foot,,,,"[91.9, 3.2]",,Ground Pass,,13.155227,,,Emiliano Buendía,11813.0,,,,,,1,Regular Play,Roberto Lago Soto,27054.0,Left Back,12,Getafe,216,['17c0d93a-a116-4661-9648-2eba76e5fc39'],50,,,,,,,,,,,,,,,,,Getafe,216,00:03:50.506,Pass,,2014/2015
,,,,,,,,,,,,,,,5.4971,,,,,,,,,,,,,862e2a34-7c4b-4547-bb97-dbd25cc5055b,229,,"[115.8, 7.7]",265963,3,,,,1.8195498,,Left Foot,True,,,"[98.4, 76.2]",,High Pass,,70.675385,Incomplete,,,,,True,,,,1,Regular Play,Emiliano Buendía,11813.0,Left Wing,12,Getafe,216,['64d80802-959d-4158-aa12-e4638cb60d82'],56,,,,,,,,,,,,,,,,,Getafe,216,00:03:56.669,Pass,,2014/2015
,,,,,,,,,,,,,,,2.1914,,,,,,,,,,,,,4b5667af-68ab-4f3c-abd5-532c8b536c9f,233,,"[63.1, 37.2]",265963,4,,,,1.0674673,,Right Foot,,,,"[71.8, 53.0]",,Ground Pass,,18.036907,,,Rafael Alcântara do Nascimento,6998.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,13,Barcelona,217,['1d9381eb-b407-40e9-9245-6072c8a9d918'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:04:10.174,Pass,,2014/2015
,,,,,,,,,,,,,,,1.353887,,,,,,,,,,,,,456d5e09-370c-471e-91da-db029e8a81a5,236,,"[77.6, 58.4]",265963,4,,,,0.84358484,,Left Foot,,,,"[87.3, 69.3]",,Ground Pass,,14.591093,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,13,Barcelona,217,['1b589437-c547-424c-ae9c-0fe16febef8e'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:04:12.558,Pass,,2014/2015
,,,,,,,,,,,,,,,0.3377,,,,,,,,,,,,,84164389-26a5-4f63-bf7a-8d4af7ac3f77,240,,"[87.7, 68.3]",265963,4,,,,-1.7868813,,Left Foot,,,,"[86.8, 64.2]",,Ground Pass,,4.1976185,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,13,Barcelona,217,"['66d86598-8d72-49ad-a9eb-bb0ba6f91e67', 'c43a254b-784b-491d-929d-e7e397b7e565', 'f320805b-d7cf-4486-bb3e-add37debbd69']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:04:15.726,Pass,True,2014/2015
,,,,,,,,,,,,,,,0.8099,,,,,,,,,,,,,1a0a1e76-84f5-4a6a-98f7-fd80acc1e0c2,243,,"[88.0, 44.8]",265963,4,,,,2.7985687,,Right Foot,,,,"[81.0, 47.3]",,Ground Pass,,7.4330344,,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,13,Barcelona,217,['8cc07507-c2e8-47e0-b434-ee61899cd4a9'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:04:17.546,Pass,,2014/2015
,,,,,,,,,,,,,,,1.312424,,,,,,,,,,,,,411e916a-5bf1-4959-ba7c-181d87357587,245,,"[81.7, 47.8]",265963,4,,,,-1.6239377,,Right Foot,,,,"[80.7, 29.0]",,Ground Pass,,18.826576,,,Adriano Correia Claro,22102.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,13,Barcelona,217,['26decd80-86d2-4660-b641-56a831056ea4'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:04:18.356,Pass,,2014/2015
,,,,,,,,,,,,,,,1.8918,,,,,,,,,,,,,96b2c5f2-a661-419f-8fb7-c4405e24fbcb,248,,"[76.9, 25.6]",265963,4,,,,1.7912352,,Left Foot,,,,"[70.2, 55.5]",,Ground Pass,,30.641476,,,Marc Bartra Aregall,7068.0,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,13,Barcelona,217,['f09480e1-a9de-420a-b27f-028c84da2fde'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:04:22.421,Pass,,2014/2015
,,,,,,,,,,,,,,,0.87709,,,,,,,,,,,,,d30f6d81-b593-41d0-a26a-75d8fbd608fb,251,,"[68.2, 57.7]",265963,4,,,,0.96770865,,Right Foot,,,,"[75.5, 68.3]",,Ground Pass,,12.870509,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,13,Barcelona,217,['3a2323d8-92fd-4cce-9be8-74faad7f5013'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:04:25.366,Pass,,2014/2015
,,,,,,,,,,,,,,,1.61501,,,,,,,,,,,,,bc1629c8-a97b-45f6-8af6-f660322e0546,254,,"[77.9, 67.6]",265963,4,,,,0.35595775,,Right Foot,,,,"[93.5, 73.4]",,Ground Pass,,16.643316,,,Rafael Alcântara do Nascimento,6998.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,13,Barcelona,217,['2e9ca3a0-eb3c-4391-b333-9881d3490def'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:04:27.400,Pass,,2014/2015
,,,,,,,,,,,,,,,1.1263,,,,,,,,,,,,,d90a3f3a-fa54-4fb8-8497-552dbe78d6b0,258,,"[94.5, 76.7]",265963,4,,,,-2.987144,,Left Foot,,,,"[77.8, 74.1]",,Ground Pass,,16.901184,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,13,Barcelona,217,['09304048-1900-4fb2-9551-c8b04e977730'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:04:30.002,Pass,,2014/2015
,,,,,,,,,,,,,,,2.7657,,,,,,,,,,,,,ca38dfb4-b848-4b48-8986-51fc0e3300cb,262,,"[77.9, 77.0]",265963,4,,,,-2.7952676,,Left Foot,,,,"[54.9, 68.7]",,Low Pass,,24.45179,,,Marc Bartra Aregall,7068.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,13,Barcelona,217,['5de40aff-452b-43cd-b99e-4d183ac60cde'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:04:31.755,Pass,,2014/2015
,,,,,,,,,,,,,,,2.0923,,,,,,,,,,,,,2d58b182-603f-4549-830d-9ba9609c447f,266,,"[55.9, 60.6]",265963,4,,,,-1.516363,,Right Foot,,,,"[57.6, 29.4]",,Ground Pass,,31.24628,,,Jérémy Mathieu,10609.0,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,13,Barcelona,217,['9e209579-7202-4429-ba79-068033f26d72'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:04:35.858,Pass,,2014/2015
,,,,,,,,,,,,,,,1.6822,,,,,,,,,,,,,4330d6e7-b7c9-47fe-aa1e-6675c827c439,269,,"[62.1, 27.7]",265963,4,,,,-1.0480072,,Left Foot,,,,"[75.7, 4.1]",,Ground Pass,,27.238209,,,Adriano Correia Claro,22102.0,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,13,Barcelona,217,['1ae40eed-a834-48e7-aaf5-a5e562ee2b4f'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:04:39.288,Pass,,2014/2015
,,,,,,,,,,,,,,,1.2236,,,,,,,,,,,,,e636ddd6-f6db-473c-9a7d-bbccb1ff1fe7,271,,"[75.7, 4.1]",265963,4,,,,-0.02246813,,Left Foot,,,,"[84.6, 3.9]",,Ground Pass,,8.902246,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,13,Barcelona,217,['cccb4812-29a9-4b6a-bdaa-278fb9885a5e'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:04:40.970,Pass,,2014/2015
,,,,,,,,,,,,,,,1.4302,,,,,,,,,,,,,6562eabb-f574-4181-a89c-640e8cb3c935,274,,"[84.6, 3.9]",265963,4,,,,3.113029,,Left Foot,,,,"[77.6, 4.1]",,Ground Pass,,7.0028567,,,Adriano Correia Claro,22102.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,13,Barcelona,217,['5353c23c-0fbb-4f0a-9eda-c816eac0880a'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:04:43.549,Pass,,2014/2015
,,,,,,,,,,,,,,,0.8268,,,,,,,,,,,,,6a7213b4-af2c-4c95-a2ca-3bf4a04ba4fe,277,,"[77.6, 4.1]",265963,4,,,,2.2372615,,Left Foot,,,,"[70.6, 13.0]",,Ground Pass,,11.322986,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,13,Barcelona,217,['19322de0-9d70-405f-8e66-a762c210735c'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:04:45.618,Pass,,2014/2015
,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,38c255d1-acdb-4fc1-9e0a-a289cac49839,280,,"[71.4, 30.1]",265963,4,,,,1.5581387,,Right Foot,,,,"[71.8, 61.7]",,Ground Pass,,31.602531,,,Marc Bartra Aregall,7068.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,13,Barcelona,217,['fc7f3011-f70d-46ff-849d-198437b63844'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.764,Pass,,2014/2015
,,,,,,,,,,,,,,,1.6354,,,,,,,,,,,,,29fcaf7f-fa9d-4374-b064-2b96aa73862f,283,,"[73.3, 63.4]",265963,4,,,,1.010675,,Right Foot,,,,"[80.7, 75.2]",,Ground Pass,,13.928389,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,13,Barcelona,217,['28fdae04-9941-4da6-98dd-1d1030b4ca89'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:04:53.059,Pass,,2014/2015
,,,,,,,,,,,,,,,1.607,,,,,,,,,,,,,3c68a2a2-ba44-4305-a6bc-e5db7f011a51,286,,"[79.6, 76.5]",265963,4,,,,-2.3230312,,Right Foot,,,,"[69.4, 65.6]",,Ground Pass,,14.928162,,,Marc Bartra Aregall,7068.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,13,Barcelona,217,"['50a0b5ea-422f-49e7-bca1-604f9586d6de', '5788cc75-ee78-4e57-8f41-fed2583f772a']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:04:54.694,Pass,True,2014/2015
,,,,,,,,,,,,,,,1.0452,,,,,,,,,,,,,39ec9bf1-a77c-4c6d-abad-cbf79f6e4b55,289,,"[69.4, 65.6]",265963,4,,,,-1.380808,,Right Foot,,,,"[71.4, 55.2]",,Ground Pass,,10.590562,,,Rafael Alcântara do Nascimento,6998.0,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,13,Barcelona,217,['2d5718b0-0ae1-4ecc-961e-61f4fe1b9391'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:04:57.423,Pass,,2014/2015
,,,,,,,,,,,,,,,1.6358,,,,,,,,,,,,,2934ef13-e080-45d3-9543-9b336d71b6e2,292,,"[73.8, 54.1]",265963,4,,,,-1.7593426,,Left Foot,,,,"[68.4, 25.8]",,Ground Pass,,28.810589,,,Jérémy Mathieu,10609.0,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,13,Barcelona,217,['6411e3e3-062e-4f2e-a412-01ee66406f20'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:04:59.906,Pass,,2014/2015
,,,,,,,,,,,,,,,1.0386,,,,,,,,,,,,,e8748256-7485-431e-8397-5c5bce322f95,295,,"[69.7, 25.8]",265963,5,,,,0.035699114,,Left Foot,,,,"[83.7, 26.3]",,Ground Pass,,14.008925,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,13,Barcelona,217,['a04ea4e6-6ce3-47c2-ab97-3625055368d6'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:05:02.361,Pass,,2014/2015
,,,,,,,,,,,,,,,0.9006,,,,,,,,,,,,,8732b27f-abda-472c-ae7e-f185af96dbc6,298,,"[84.1, 25.6]",265963,5,,,,-2.0669768,,Right Foot,,,,"[76.9, 12.3]",,Ground Pass,,15.123822,,,Adriano Correia Claro,22102.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,13,Barcelona,217,"['47a9687d-4fd2-4bc7-b04f-73d47a69778f', 'de85b469-1f38-4935-b399-5394ff73f839']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:05:03.399,Pass,True,2014/2015
,,,,,,,,,,,,,,,2.4802,,,,,,,,,,,,,133ee5c1-2051-4b8f-8d05-cbc4db1284a6,301,,"[76.9, 12.3]",265963,5,,,,-0.3388317,,Right Foot,,,,"[99.6, 4.3]",,Ground Pass,,24.068443,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,13,Barcelona,217,['5bfd8696-de7e-4e46-a7ea-5e0584add39c'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:05:04.380,Pass,,2014/2015
