bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.288378,,,,,,,,,,,,57778628-2772-4a05-ab61-2a385fd9ed8c,686,,,"[64.6, 20.5]",70223,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,37,Valencia,207,"['eaad50a5-ed14-4436-acff-f8e3c6591802', 'fcfec52f-07de-46d0-b84f-90645648e5cd']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:16:13.493,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,1.850503,,,,,,,,,,,,fbcd5791-e297-433d-a403-d43aeb0deb65,694,,,"[89.2, 26.9]",70223,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,37,Valencia,207,"['2560ba10-1969-4c84-aa57-2ceee92f3373', '7d704750-8f6c-4760-8fa3-e27c1ba41235']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:16:22.404,Pressure,,2011/2012
,,,,,,,,,,,True,,,,,,0.7685,,,,,,,,,,,,73e2ce42-74df-42e3-b1af-f8bbe3e82094,705,,,"[12.4, 59.4]",70223,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adil Rami,3253.0,Right Center Back,37,Valencia,207,"['763e2a9c-a2cc-40cf-8a3f-19dd15be88d7', 'dd0d8e48-891f-41e5-bf8c-0ca50029279f']",35,,,,,,,,,,,,,,,,,Valencia,207,00:16:35.370,Pressure,,2011/2012
,,,,,,,,,,,True,,,,,,0.714575,,,,,,,,,,,,3f8a5b0b-d437-4937-b5db-43f3ae077ad5,716,,,"[76.6, 6.0]",70223,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Éver Maximiliano David Banega,5504.0,Right Defensive Midfield,38,Valencia,207,"['635257ad-6f20-4618-9cda-2ac57355ec3c', '8bb196e2-1fcc-4a40-a2ee-9e02740e42cd']",10,,,,,,,,,,,,,,,,,Valencia,207,00:17:10.659,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,0.951066,,,,,,,,,,,,c727a991-8bac-4937-a396-a4142db941c2,727,,,"[88.7, 28.6]",70223,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,39,Valencia,207,"['84e8fabc-5178-481b-a0fa-bbf30514b78c', 'e896774b-6697-4e89-8a85-0ddcc77673e3']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:17:44.267,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,0.26851,,,,,,,,,,,,75441d6b-cf1e-4f6d-bdfe-19005436092e,731,,,"[54.5, 41.7]",70223,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,39,Valencia,207,,48,,,,,,,,,,,,,,,,,Barcelona,217,00:17:48.579,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,0.612831,,,,,,,,,,,,6aa92100-5631-4bda-a4fb-c9a4046b3f97,747,,,"[13.9, 69.6]",70223,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,40,Valencia,207,['a51ded2f-abde-4d2e-96b8-ffb3f2603952'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:18:14.643,Pressure,,2011/2012
,,,,,,,,,,,True,,,,,,0.9709,,,,,,,,,,,,49da7044-1309-447d-8264-90b0d01f5394,762,,,"[91.4, 53.1]",70223,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Right Defensive Midfield,43,Barcelona,217,['8bc85684-f370-42c1-8272-1a0ec9f37352'],56,,,,,,,,,,,,,,,,,Valencia,207,00:18:56.521,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,0.5496,,,,,,,,,,,,e215b5dd-2586-4b95-95b2-23e95d14ee90,772,,,"[63.1, 22.4]",70223,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Albelda Aliqués,20128.0,Left Defensive Midfield,43,Barcelona,217,,7,,,,,,,,,,,,,,,,,Valencia,207,00:19:07.234,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,0.405905,,,,,,,,,,,,e076e825-0b1d-4e5d-97e3-2fd7dad7c3c4,783,,,"[45.5, 8.2]",70223,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Albelda Aliqués,20128.0,Left Defensive Midfield,43,Barcelona,217,['2abd1df6-2e0f-41eb-b4db-83f145fab717'],13,,,,,,,,,,,,,,,,,Valencia,207,00:19:13.027,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,0.982202,,,,,,,,,,,,98c0a36e-d873-4916-a433-b29615a43883,786,,,"[87.1, 68.7]",70223,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Attacking Midfield,43,Barcelona,217,,15,,,,,,,,,,,,,,,,,Barcelona,217,00:19:15.611,Pressure,,2011/2012
,,,,,,,,,,,True,,,,,,1.488782,,,,,,,,,,,,f643e8db-6224-4072-bfef-20780ec8ff3d,789,,,"[94.1, 77.6]",70223,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,43,Barcelona,217,['5276c067-b967-4cf0-bc46-bd5b140bf62b'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:19:17.384,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,0.8906,,,,,,,,,,,,53877f99-3abf-453c-9e16-9034a81af242,794,,,"[22.8, 16.4]",70223,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Albelda Aliqués,20128.0,Left Defensive Midfield,43,Barcelona,217,['cbc14bc5-557d-45b3-a826-92bbe204162b'],21,,,,,,,,,,,,,,,,,Valencia,207,00:19:21.084,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,1.292619,,,,,,,,,,,,f831d77a-cb25-4f9f-993a-2c7535b03508,813,,,"[25.6, 77.1]",70223,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Attacking Midfield,46,Valencia,207,"['38d147d1-d6c9-409a-9d68-f5b6af9b0663', '79537631-5c81-48a5-a3d0-071777aaf589', 'b330d16c-67d1-4b7b-bc02-51fde5f136a1']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:20:16.403,Pressure,,2011/2012
,,,,,,,,,,,True,,,,,,0.7747,,,,,,,,,,,,ac3b2f18-5536-4aac-af1b-b4311f69ff1e,829,,,"[84.3, 63.4]",70223,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Hernández Domínguez,4711.0,Right Wing,47,Barcelona,217,"['476cff88-f532-4142-9e2d-558311555764', '85210c45-9782-4192-85fd-9db4484cacf6']",32,,,,,,,,,,,,,,,,,Valencia,207,00:20:32.898,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,1.326,,,,,,,,,,,,fa1ede56-5658-4264-86c9-7c0132b97619,835,,,"[66.5, 67.5]",70223,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luís Miguel Brito Garcia Monteiro,20070.0,Right Back,47,Barcelona,217,['1bc1d093-6cbe-43b4-ba4b-9eb4e9526291'],36,,,,,,,,,,,,,,,,,Valencia,207,00:20:36.571,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,0.8476,,,,,,,,,,,,c52427a7-e346-48ed-9411-9f8ba34a8ff8,836,,,"[61.2, 47.8]",70223,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Wing,47,Barcelona,217,['054fb12c-b70e-454c-a520-f3539d48f934'],39,,,,,,,,,,,,,,,,,Valencia,207,00:20:39.153,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,0.3559,,,,,,,,,,,,2c41bf0b-0377-42b3-b17c-f8fdd901da4a,846,,,"[86.6, 31.6]",70223,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Canales Madrazo,6673.0,Center Attacking Midfield,47,Barcelona,217,['8f3d1e8b-57f2-4698-8d3e-1cf75bc8298e'],46,,,,,,,,,,,,,,,,,Valencia,207,00:20:46.184,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,0.8258,,,,,,,,,,,,1f9e6126-a848-4725-8550-6ab364efbda4,850,,,"[89.7, 29.7]",70223,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Soldado Rillo,26009.0,Center Forward,47,Barcelona,217,"['68844d06-770e-4b87-b90c-9cd3ae4d31f0', 'de1ecfbb-0b2b-4d56-a7ee-3ef27cb2b4bb']",47,,,,,,,,,,,,,,,,,Valencia,207,00:20:47.571,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,1.057582,,,,,,,,,,,,bfde440c-81bc-4df2-bb3d-4a73b3302942,868,,,"[62.7, 76.9]",70223,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Attacking Midfield,49,Valencia,207,"['81e8f660-3b53-4715-a4d3-2fae9c399952', 'cf095389-496d-42d2-b48e-d5f76f9924c4']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:21:20.218,Pressure,,2011/2012
,,,,,,,,,,,True,,,,,,0.669,,,,,,,,,,,,ea4e2769-8673-4199-9754-97deecdef9a9,875,,,"[28.9, 14.2]",70223,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Right Defensive Midfield,50,Barcelona,217,"['46e991e6-ee62-46e3-8975-9cf282183ce0', 'b49a6b70-75a5-471d-99c0-4ed5dee3d34c']",25,,,,,,,,,,,,,,,,,Valencia,207,00:21:25.538,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,1.206,,,,,,,,,,,,733f0658-cfea-4501-9b11-610d0c0c453a,892,,,"[63.8, 72.6]",70223,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Hernández Domínguez,4711.0,Right Wing,52,Barcelona,217,['91b3b049-4cda-4fc4-a360-041c0116f168'],59,,,,,,,,,,,,,,,,,Valencia,207,00:21:59.007,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,0.596004,,,,,,,,,,,,cf9ce581-a903-475c-a578-c96aa1e86717,914,,,"[72.6, 75.4]",70223,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Attacking Midfield,53,Valencia,207,['9375e2b0-44cd-4c76-a060-2d7f9c09252b'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:22:20.095,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,0.559952,,,,,,,,,,,,0d918b96-dccf-46ed-a896-92c84fdc8b36,915,,,"[56.8, 72.4]",70223,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,53,Valencia,207,,22,,,,,,,,,,,,,,,,,Barcelona,217,00:22:22.556,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,0.685762,,,,,,,,,,,,8ea55977-5e47-40ea-904f-1384fa71899c,917,,,"[16.7, 74.8]",70223,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,53,Valencia,207,"['208f6ce1-5e01-49cb-8d9c-795b07a16110', '47a6c813-f37c-44d4-b582-18c359f41d25', '91dab6fc-8331-4376-b798-cbb718e99adf']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:22:26.833,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,1.277563,,,,,,,,,,,,6df3923a-2064-4d4d-b6d6-452dfe9640d2,983,,,"[61.6, 53.8]",70223,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Canales Madrazo,6673.0,Center Attacking Midfield,56,Barcelona,217,"['2671804a-45cc-4fd7-a4db-0bc0e6d88f60', 'a293973f-f082-495d-92ed-b8f0a8700595']",9,,,,,,,,,,,,,,,,,Valencia,207,00:25:09.636,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,0.7531,,,,,,,,,,,,5fc0510f-9447-431c-a172-1834c829e95b,994,,,"[48.3, 38.7]",70223,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Albelda Aliqués,20128.0,Left Defensive Midfield,56,Barcelona,217,"['3cd37d7d-3bfe-49e5-a28c-e8db2b70f84f', 'b5f6fd57-feb9-4a3d-a4c6-739e3d38ad84', 'c70748e7-48c4-4dbb-a2da-d878d457064c']",18,,,,,,,,,,,,,,,,,Valencia,207,00:25:18.572,Pressure,,2011/2012
,,,,,,,,,,,True,,,,,,1.4538,,,,,,,,,,,,eb3ad6ce-856f-4c82-8581-b5de027eba74,1018,,,"[107.6, 28.7]",70223,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Canales Madrazo,6673.0,Center Attacking Midfield,58,Barcelona,217,['c1dc8019-df03-45de-b687-440e94c61c62'],54,,,,,,,,,,,,,,,,,Valencia,207,00:25:54.623,Pressure,,2011/2012
,,,,,,,,,,,True,,,,,,1.0406,,,,,,,,,,,,0f899a7c-22ff-42ca-9354-d6d47ad3572d,1023,,,"[77.7, 27.0]",70223,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Albelda Aliqués,20128.0,Left Defensive Midfield,58,Barcelona,217,"['186f7526-662c-4500-8e77-2f55707317f1', 'f91d505d-1525-434d-9ec4-1b212fd1405e']",58,,,,,,,,,,,,,,,,,Valencia,207,00:25:58.110,Pressure,,2011/2012
,,,,,,,,,,,True,,,,,,0.518042,,,,,,,,,,,,a1c60d50-6ec3-4eb3-9ba8-cdf29f4ce7dc,1032,,,"[39.5, 71.6]",70223,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Attacking Midfield,59,Valencia,207,['4e063b8c-8d01-4295-b836-417fa78f0b16'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:26:03.337,Pressure,,2011/2012
,,,,,,,,,,,True,,,,,,0.221405,,,,,,,,,,,,39999c2a-d4ba-43f5-aaa4-2a2fc0742f99,1033,,,"[38.0, 70.9]",70223,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Wing Back,59,Valencia,207,,3,,,,,,,,,,,,,,,,,Barcelona,217,00:26:03.875,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,0.411687,,,,,,,,,,,,7cf22490-14fa-4f4f-b22d-6f2c8f9c7eeb,1034,,,"[36.5, 72.8]",70223,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,59,Valencia,207,"['0387d93f-481b-4180-b73d-6178ad6125cc', '167b025a-eb92-4eba-a674-8f182d8fe7d9']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:26:04.908,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,0.610221,,,,,,,,,,,,9f18edf5-bd5d-43ec-9531-c740c717de4f,1046,,,"[52.0, 52.3]",70223,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,59,Valencia,207,"['54eddf6c-cf4b-4bb7-9cb3-9be7406562e9', 'e824d8fe-fd29-4055-85ae-dfa6611955bf']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:26:10.455,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,1.626358,,,,,,,,,,,,7f13e0b7-3f18-464a-a7c8-a616e05c56a3,1051,,,"[52.8, 48.0]",70223,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Wing Back,59,Valencia,207,"['29829c6e-f64d-4f98-b188-6aef89e97a62', '62a3145b-533c-48a4-8187-a1482a10ba89', '66ad033e-e15c-4036-9d17-c7004c156521']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:26:16.195,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,0.94559,,,,,,,,,,,,7ced8eee-a5fd-4118-8aca-b9ff6aba5969,1061,,,"[42.0, 7.8]",70223,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Attacking Midfield,59,Valencia,207,"['d05350e8-7107-420f-9c67-5e328cdac1ae', 'efc7daf7-7b51-4b90-8023-429db7c5b8af']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:26:22.017,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,0.657717,,,,,,,,,,,,a8fc88a9-c5e2-4634-8c8a-cf6e503557d6,1063,,,"[73.4, 11.8]",70223,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,59,Valencia,207,"['1cde106c-4653-45e7-a95d-d0bdf6c0b585', '67aa8aeb-e066-40d7-817e-fd069f1f6baa', '710a8817-a708-444d-9d88-98114a29e65d']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:26:24.947,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,1.3971,,,,,,,,,,,,cf621022-42cd-43ef-80df-0e4d89aee435,1107,,,"[62.7, 70.5]",70223,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Albelda Aliqués,20128.0,Left Defensive Midfield,60,Barcelona,217,"['19371a15-fde6-409b-9218-2c617261dfed', '313ff218-9f06-47af-81bb-6c5d2912bb26', '4a4d1925-cbe2-4816-ab95-7f0a826c1d14']",13,,,,,,,,,,,,,,,,,Valencia,207,00:27:13.515,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,1.304159,,,,,,,,,,,,3ba693da-0b7c-4a46-a35f-471805dd490c,1114,,,"[62.9, 53.5]",70223,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Right Defensive Midfield,60,Barcelona,217,"['3b7e76d7-df32-469b-afd4-df94b04c02c4', 'e6f66c20-4758-4939-b8ee-7e7485e2d5ce']",19,,,,,,,,,,,,,,,,,Valencia,207,00:27:19.699,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,0.6268,,,,,,,,,,,,6e0ecf03-e8ba-43e8-a8f0-c5b50b0cc49a,1124,,,"[9.0, 9.2]",70223,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Wing,60,Barcelona,217,"['1aaf4248-e0fb-4992-add3-c4cddfd6f30f', '88767f05-0406-42f7-94e5-946a0b9bec57']",29,,,,,,,,,,,,,,,,,Valencia,207,00:27:29.064,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,1.136497,,,,,,,,,,,,9971c0f3-f03a-4db6-b1f1-7813e24fc2c3,1133,,,"[11.8, 42.9]",70223,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,David Albelda Aliqués,20128.0,Left Defensive Midfield,61,Barcelona,217,"['42c970be-d4ed-454c-a6da-a8408e724a55', '4737f9b4-0cc5-4066-9df7-33464e60fd5e', '55c7cc49-5e19-47cd-bafd-4c85601293ae']",9,,,,,,,,,,,,,,,,,Valencia,207,00:28:09.133,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,1.7642,,,,,,,,,,,,5ac6ae6a-7f61-4af9-87c2-3482b5653dcf,1142,,,"[31.6, 65.8]",70223,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,62,Valencia,207,['7231c00d-9da5-4fe2-aecd-7b4e8838aef2'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:28:47.611,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,0.32622,,,,,,,,,,,,7df14fae-e265-481d-b4ba-794a115db735,1143,,,"[4.7, 59.5]",70223,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,62,Valencia,207,,50,,,,,,,,,,,,,,,,,Barcelona,217,00:28:50.452,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,0.594948,,,,,,,,,,,,a9083750-d15c-4283-b229-9bd48dd66d85,1159,,,"[38.7, 15.2]",70223,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Wing,63,Barcelona,217,"['a984c711-9d74-47b8-a3e5-33a13ab0dae4', 'ea996082-43f9-4537-b9f9-4d8b0b868994']",10,,,,,,,,,,,,,,,,,Valencia,207,00:29:10.093,Pressure,,2011/2012
,,,,,,,,,,,True,,,,,,0.751191,,,,,,,,,,,,0b67d6ca-bee7-4200-9dbf-fc39ac0265e9,1165,,,"[105.6, 46.8]",70223,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Attacking Midfield,63,Barcelona,217,['edb4998a-3ee6-4f1a-8272-032f3176ddd1'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:29:15.676,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,0.247247,,,,,,,,,,,,d927f83d-8192-4c55-8955-045438d48ca4,1175,,,"[35.7, 66.5]",70223,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Wing Back,64,Barcelona,217,"['318b1daf-0648-437f-8dcc-7905f70a99f3', 'b3592efd-36ff-42d0-ba02-7f2b096242cf']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:29:42.406,Pressure,,2011/2012
,,,,,,,,,,,True,,,,,,1.488886,,,,,,,,,,,,3e6d9554-abde-48a8-8224-1a12de7e29b6,1182,,,"[15.7, 62.6]",70223,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,64,Barcelona,217,['ad3c488e-d8d1-40b2-93ed-c3d8acfeb494'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:29:45.102,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,2.479933,,,,,,,,,,,,902a90f1-23a1-4d47-b8d4-9079ab22e208,1195,,,"[49.5, 62.0]",70223,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Albelda Aliqués,20128.0,Left Defensive Midfield,64,Barcelona,217,['2a57a734-0cc7-4be9-bb00-beb4551550a9'],0,,,,,,,,,,,,,,,,,Valencia,207,00:30:00.058,Pressure,,2011/2012
,,,,,,,,,,,True,,,,,,0.458366,,,,,,,,,,,,2ebcdbe1-82d1-41b4-838e-4002c46f082f,1203,,,"[99.9, 28.7]",70223,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,65,Valencia,207,['e63f26fd-8e05-4e56-8d9b-b3a4841c12e7'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:30:07.430,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,1.197636,,,,,,,,,,,,51d2686c-9144-41f2-bbaa-127c6959284c,1207,,,"[91.2, 74.7]",70223,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,65,Valencia,207,"['16584827-b030-4bb1-b16c-52eb11a1cde4', 'd8696626-3dc1-4b16-ab92-901c66d1544c']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:30:13.919,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,0.28367,,,,,,,,,,,,f81f7a42-8018-42a0-af1f-cc40f0915c55,1214,,,"[34.4, 70.3]",70223,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Seydou Kéita,20169.0,Left Wing Back,66,Valencia,207,['3557390d-e951-4d51-974c-12b2a3a61b45'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:30:40.175,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,1.088543,,,,,,,,,,,,94d653bd-e2e0-4ed5-8d42-efe396e5af34,1221,,,"[22.5, 75.8]",70223,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,66,Valencia,207,['b8dd4c90-39b2-426a-803a-49c6c14023ed'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:30:42.292,Pressure,,2011/2012
,,,,,,,,,,,True,,,,,,0.4115,,,,,,,,,,,,70d69604-3736-45fe-ad66-1b29b803ba36,1228,,,"[100.8, 3.7]",70223,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Canales Madrazo,6673.0,Center Attacking Midfield,67,Barcelona,217,"['a66e094f-9f76-4bc5-add9-a0b2a5fc0245', 'cf6c17d9-937a-400a-827a-9f3d65747bd2']",46,,,,,,,,,,,,,,,,,Valencia,207,00:30:46.020,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,0.835581,,,,,,,,,,,,cf07987b-869b-4f8d-a2cd-27f40bfe5985,1235,,,"[66.1, 5.6]",70223,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Ruíz Torre,6752.0,Left Center Back,68,Barcelona,217,"['562f161b-f340-485d-91bb-97a5c687423a', '8d6df205-cc95-442a-a5f4-e654eef61a4b']",10,,,,,,,,,,,,,,,,,Valencia,207,00:31:10.603,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,0.8709,,,,,,,,,,,,c4ec9044-1272-48d6-951f-a85e37f906d6,1254,,,"[42.5, 62.6]",70223,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luís Miguel Brito Garcia Monteiro,20070.0,Right Back,69,Barcelona,217,"['67e896a5-ec3b-4fe0-ae32-3a14858c3939', '6a73475a-f6f5-46ab-946d-e29c4a8e7cd5', 'ca2ab6ed-42a7-43d1-845e-36b922723822']",42,,,,,,,,,,,,,,,,,Valencia,207,00:31:42.915,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,0.211347,,,,,,,,,,,,b3e7649d-e4b8-4299-a123-72edb80b3d88,1261,,,"[66.4, 19.2]",70223,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Attacking Midfield,69,Barcelona,217,['e547a510-4b71-43c5-aefb-f07b4d1e4d41'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:31:47.346,Pressure,,2011/2012
